rank,track,primaryArtist,artistCredits,year,trackId,trackPlayUrl,trackPreviewUrl,trackPopularity,durationMs,key,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,albumName,albumArtUrl
96,"If I Ever Lose My Faith in You",Sting,Sting,1993-01-01T07:00:00.000Z,05vL56xSoxthM0r7IfcQjo,https://open.spotify.com/track/05vL56xSoxthM0r7IfcQjo,,58,270533,2,1,4,0.00952,0.575,0.727,0.00754,0.054,-9.539,0.0281,0.504,97.995,Ten Summoner's Tales,https://i.scdn.co/image/ab67616d00001e02653b110d9560eb1656f4c583
97,"Anniversary",Tony! Toni! Toné!,Tony! Toni! Toné!,1993-01-01T07:00:00.000Z,6PViGgcsQhLPSkMxgoRWLl,https://open.spotify.com/track/6PViGgcsQhLPSkMxgoRWLl,,55,271200,8,0,4,0.0472,0.711,0.505,0,0.317,-9.675,0.0343,0.55,89.004,Tony! Toni! Tone'! Greatest Hits,https://i.scdn.co/image/ab67616d00001e02cb5a6d8528fc220e892c2d1e
98,"One Woman",Jade,Jade,1993-01-01T07:00:00.000Z,0EnFaSWSkj45lktHxHtcXb,https://open.spotify.com/track/0EnFaSWSkj45lktHxHtcXb,https://p.scdn.co/mp3-preview/fb9cc03ceca3579d7e222b6bc20d2b839a8a07f5?cid=957b95b824cd41e99aa58c2c544d8191,32,289467,1,1,4,0.0552,0.662,0.605,0,0.418,-9.475,0.0566,0.545,151.946,Jade To The Max,https://i.scdn.co/image/ab67616d00001e0267a48f53862e0cc56c13c2c8
99,"Can't Get Enough of Your Love",Taylor Dayne,Taylor Dayne,1993-01-01T07:00:00.000Z,39owLj3gqY7XN41PC1WO6Q,https://open.spotify.com/track/39owLj3gqY7XN41PC1WO6Q,https://p.scdn.co/mp3-preview/fb64bea825ba3c2c4b617d7515a235b7f1245b0d?cid=957b95b824cd41e99aa58c2c544d8191,38,265893,9,0,4,0.0147,0.691,0.837,0.0000447,0.162,-5.09,0.0353,0.64,108.175,Soul Dancing (Expanded Edition),https://i.scdn.co/image/ab67616d00001e02a77b84af540a348d4da7625b
100,"Two Steps Behind",Def Leppard,Def Leppard,1993-01-01T07:00:00.000Z,0hJnqEmo8DeMmRhh6mwAof,https://open.spotify.com/track/0hJnqEmo8DeMmRhh6mwAof,,58,256486,2,1,4,0.117,0.456,0.419,0,0.178,-10.594,0.0247,0.425,146.148,Retro Active,https://i.scdn.co/image/ab67616d00001e0293fb561aa47464bb2e87e212
1,"The Sign",Ace of Base,Ace of Base,1994-01-01T07:00:00.000Z,0hrBpAOgrt8RXigk83LLNE,https://open.spotify.com/track/0hrBpAOgrt8RXigk83LLNE,https://p.scdn.co/mp3-preview/4c463359f67dd3546db7294d236dd0ae991882ff?cid=957b95b824cd41e99aa58c2c544d8191,70,191240,4,0,4,0.00928,0.808,0.786,0.0701,0.0574,-6.897,0.0447,0.899,96.987,The Sign,https://i.scdn.co/image/ab67616d00001e02fda5556cb6981c3113df6175
2,"I Swear",All-4-One,All-4-One,1994-01-01T07:00:00.000Z,4WUnM4KNZ0kjp0CUeoyOnS,https://open.spotify.com/track/4WUnM4KNZ0kjp0CUeoyOnS,https://p.scdn.co/mp3-preview/4bbcac2464fbcb629b62186a9884e9caa402735f?cid=957b95b824cd41e99aa58c2c544d8191,67,259853,6,0,4,0.235,0.532,0.407,0,0.117,-9.658,0.0233,0.23,83.207,All-4-One,https://i.scdn.co/image/ab67616d00001e020a23b37b281f5dad95dda57d
3,"I'll Make Love to You",Boyz II Men,Boyz II Men,1994-01-01T07:00:00.000Z,61sQYdFNS6sEBYCyr1q5gn,https://open.spotify.com/track/61sQYdFNS6sEBYCyr1q5gn,,63,236773,2,1,3,0.0995,0.567,0.501,0,0.0986,-8.038,0.0241,0.2,142.589,II,https://i.scdn.co/image/ab67616d00001e026b3b28022871bae1a5d0f057
4,"The Power of Love",Céline Dion,Céline Dion,1994-01-01T07:00:00.000Z,5kK1Iru9ogP3Iy1zsANU1n,https://open.spotify.com/track/5kK1Iru9ogP3Iy1zsANU1n,https://p.scdn.co/mp3-preview/bce7d1240e267319941f41cf7e260f453d240d39?cid=957b95b824cd41e99aa58c2c544d8191,69,342400,8,1,4,0.36,0.546,0.519,0.00046,0.24,-9.072,0.0291,0.247,140.054,The Colour Of My Love,https://i.scdn.co/image/ab67616d00001e02b3d0e02b3a9e8057484cfef0
5,"Hero",Mariah Carey,Mariah Carey,1994-01-01T07:00:00.000Z,4FCb4CUbFCMNRkI6lYc1zI,https://open.spotify.com/track/4FCb4CUbFCMNRkI6lYc1zI,https://p.scdn.co/mp3-preview/cc03494b6954237706d6f2ac7b9ce189014f840a?cid=957b95b824cd41e99aa58c2c544d8191,73,257733,4,1,4,0.735,0.501,0.378,0,0.119,-9.37,0.029,0.178,119.987,Music Box,https://i.scdn.co/image/ab67616d00001e020f688fa11af022f0210e21cb
6,"Stay (I Missed You)",Lisa Loeb and Nine Stories,Lisa Loeb and Nine Stories,1994-01-01T07:00:00.000Z,6xNZHiqZKEQ5YSHnbDysdy,https://open.spotify.com/track/6xNZHiqZKEQ5YSHnbDysdy,https://p.scdn.co/mp3-preview/b3e494c245c8aa6dc2fe94a842c40c0b8bc20a34?cid=957b95b824cd41e99aa58c2c544d8191,14,182455,1,1,4,0.774,0.693,0.513,0,0.165,-6.281,0.0429,0.349,78.003,Stay (I Missed You) [In the Style of Lisa Loeb & Nine Stories] {Performance Track with Demonstration Vocals},https://i.scdn.co/image/ab67616d00001e02926341b9aecc2c4a1d435492
7,"Breathe Again",Toni Braxton,Toni Braxton,1994-01-01T07:00:00.000Z,1xFliXOpcu7E89AsDAZ7JV,https://open.spotify.com/track/1xFliXOpcu7E89AsDAZ7JV,https://p.scdn.co/mp3-preview/7be71eda5ed3a8133e2540864444eb67d58c8720?cid=957b95b824cd41e99aa58c2c544d8191,60,269173,0,1,4,0.0704,0.689,0.677,0,0.0877,-6.36,0.0326,0.259,153.919,Toni Braxton,https://i.scdn.co/image/ab67616d00001e02dd480766d715a68d96ba9ea0
8,"All for Love",Bryan Adams,"Bryan Adams, Rod Stewart and Sting",1994-01-01T07:00:00.000Z,035aFnfIrO25Hy4PRP6GC7,https://open.spotify.com/track/035aFnfIrO25Hy4PRP6GC7,,55,283707,2,1,4,0.19,0.408,0.569,0,0.126,-6.237,0.029,0.146,74.835,Ultimate,https://i.scdn.co/image/ab67616d00001e0263ba12a9b9f6ad5d6628ca87
9,"All That She Wants",Ace of Base,Ace of Base,1994-01-01T07:00:00.000Z,6kWJvPfC4DgUpRsXKNa9z9,https://open.spotify.com/track/6kWJvPfC4DgUpRsXKNa9z9,https://p.scdn.co/mp3-preview/b176774bc04182501c2d5d201afda143b1193f31?cid=957b95b824cd41e99aa58c2c544d8191,73,211213,11,1,4,0.00547,0.798,0.625,0.0000798,0.103,-9.689,0.0548,0.858,93.764,The Sign,https://i.scdn.co/image/ab67616d00001e02fda5556cb6981c3113df6175
10,"Don't Turn Around",Ace of Base,Ace of Base,1994-01-01T07:00:00.000Z,4SYMibQ93bfzOk6uzkF0dO,https://open.spotify.com/track/4SYMibQ93bfzOk6uzkF0dO,https://p.scdn.co/mp3-preview/9c8401c8142bdd011e51f0211be2e2d4afcd5cff?cid=957b95b824cd41e99aa58c2c544d8191,57,230187,4,0,4,0.00104,0.745,0.771,0.387,0.0574,-8.231,0.0755,0.752,95.623,The Sign,https://i.scdn.co/image/ab67616d00001e02fda5556cb6981c3113df6175
11,"Bump n' Grind",R. Kelly,R. Kelly,1994-01-01T07:00:00.000Z,0DBIL8arX0Zo6eAuxNIpik,https://open.spotify.com/track/0DBIL8arX0Zo6eAuxNIpik,https://p.scdn.co/mp3-preview/9fcf4a7c804be2a56ab26b18ca755be8a0a68afe?cid=957b95b824cd41e99aa58c2c544d8191,61,256133,11,1,4,0.0984,0.621,0.481,0,0.241,-8.016,0.0371,0.679,65.004,12 Play,https://i.scdn.co/image/ab67616d00001e02b0369e7bc02fdd7626c7971b
12,"Again",Janet Jackson,Janet Jackson,1994-01-01T07:00:00.000Z,0IaMMHVbpJ0LrRAeigWOXr,https://open.spotify.com/track/0IaMMHVbpJ0LrRAeigWOXr,,61,227133,0,1,4,0.882,0.359,0.287,0.00607,0.186,-9.51,0.0303,0.189,130.135,Janet,https://i.scdn.co/image/ab67616d00001e02e63518d50aff63f57d2b8ead
13,"I'll Remember",Madonna,Madonna,1994-01-01T07:00:00.000Z,00U0pedRUMEzREpyRqbVT6,https://open.spotify.com/track/00U0pedRUMEzREpyRqbVT6,https://p.scdn.co/mp3-preview/75c3ccd04bf7976aa0a6c104a14e897ffd8c1758?cid=957b95b824cd41e99aa58c2c544d8191,51,263813,7,1,4,0.628,0.691,0.601,0.017,0.0709,-9.698,0.0428,0.85,167.796,Something to Remember,https://i.scdn.co/image/ab67616d00001e0219180b9793781d0301b0edb2
14,"Whatta Man",Salt-n-Pepa,Salt-n-Pepa and En Vogue,1994-01-01T07:00:00.000Z,7sJN693sYKEIEMu7fc5VnJ,https://open.spotify.com/track/7sJN693sYKEIEMu7fc5VnJ,,62,308360,5,1,4,0.154,0.757,0.544,0.0000607,0.226,-10.722,0.219,0.921,173.208,Very Necessary,https://i.scdn.co/image/ab67616d00001e0231ac4ea81876d18519e4b6eb
15,"Wild Night",John Mellencamp,John Mellencamp featuring Meshell Ndegeocello,1994-01-01T07:00:00.000Z,6opIwpImZYdxNgG4wpDxED,https://open.spotify.com/track/6opIwpImZYdxNgG4wpDxED,,47,207507,7,1,4,0.0695,0.665,0.888,0.00147,0.104,-4.433,0.0552,0.951,144.339,Dance Naked,https://i.scdn.co/image/ab67616d00001e02556a8374736b8d16e7f7e045
16,"Without You / Never Forget You",Mariah Carey,Mariah Carey,1994-01-01T07:00:00.000Z,,,,,,,,,,,,,,,,,,,
17,"You Mean the World to Me",Toni Braxton,Toni Braxton,1994-01-01T07:00:00.000Z,1d0GYRpnCb0XNQcQdKhfKL,https://open.spotify.com/track/1d0GYRpnCb0XNQcQdKhfKL,https://p.scdn.co/mp3-preview/4161daaffa1f0037f3edaa048a46dbdabbd027e2?cid=957b95b824cd41e99aa58c2c544d8191,47,296400,11,1,4,0.0964,0.595,0.736,0.00000928,0.104,-6.648,0.0469,0.521,167.669,Toni Braxton,https://i.scdn.co/image/ab67616d00001e02dd480766d715a68d96ba9ea0
18,"Can You Feel the Love Tonight",Elton John,Elton John,1994-01-01T07:00:00.000Z,67HKtdqchK0rmODxsBeWT8,https://open.spotify.com/track/67HKtdqchK0rmODxsBeWT8,,59,240000,10,1,4,0.813,0.297,0.364,0.000761,0.0976,-9.261,0.0305,0.149,122.598,Love Songs,https://i.scdn.co/image/ab67616d00001e02285a5c29d3b2d05895781820
19,"The Most Beautiful Girl in the World",Prince,Prince,1994-01-01T07:00:00.000Z,6N42RZ3Ez2vtnZowGoTIZV,https://open.spotify.com/track/6N42RZ3Ez2vtnZowGoTIZV,https://p.scdn.co/mp3-preview/ad0edfdf6d89053e29a15714ed31ccb907d38806?cid=957b95b824cd41e99aa58c2c544d8191,28,140480,6,1,4,0.57,0.748,0.147,0.507,0.0871,-20.606,0.123,0.966,93.022,Lullaby Renditions of Prince,https://i.scdn.co/image/ab67616d00001e0210871891cbcecc6cf37d472e
20,"Fantastic Voyage",Coolio,Coolio,1994-01-01T07:00:00.000Z,3QlTzofanSqDWywxEzGGE2,https://open.spotify.com/track/3QlTzofanSqDWywxEzGGE2,https://p.scdn.co/mp3-preview/6a3b8e4516498d639f16ce7490dcb145c7803482?cid=957b95b824cd41e99aa58c2c544d8191,58,334440,7,1,4,0.0389,0.888,0.584,0.00000325,0.0625,-13.308,0.112,0.762,104.704,It Takes a Thief,https://i.scdn.co/image/ab67616d00001e02e4c057ae017c9d52a4b689d1
21,"Baby, I Love Your Way",Big Mountain,Big Mountain,1994-01-01T07:00:00.000Z,1Rvl8qsKJurfFTyWLBI9ib,https://open.spotify.com/track/1Rvl8qsKJurfFTyWLBI9ib,https://p.scdn.co/mp3-preview/2088ffea2a54124e1e4e5e195303251f401c796f?cid=957b95b824cd41e99aa58c2c544d8191,69,249520,1,0,4,0.0528,0.651,0.747,0,0.207,-7.269,0.0699,0.776,147.518,The Best Of Big Mountain,https://i.scdn.co/image/ab67616d00001e028dad961673a82ade27f202a8
22,"Regulate",Warren G,Warren G featuring Nate Dogg,1994-01-01T07:00:00.000Z,7nYvUtkQMx1v80S2FH2s9J,https://open.spotify.com/track/7nYvUtkQMx1v80S2FH2s9J,,75,248867,11,0,4,0.304,0.849,0.521,0.00000165,0.115,-12.999,0.216,0.763,95.265,Regulate… G Funk Era,https://i.scdn.co/image/ab67616d00001e02f6b9b62ea130943d371b69ef
23,"If You Go",Jon Secada,Jon Secada,1994-01-01T07:00:00.000Z,3b2JWlZ020qGdaDtcO7Gyy,https://open.spotify.com/track/3b2JWlZ020qGdaDtcO7Gyy,,36,275000,7,1,4,0.0779,0.631,0.813,0,0.167,-8.106,0.0337,0.522,105.998,Sólo Lo Mejor: 20 Exitos,https://i.scdn.co/image/ab67616d00001e02ce40cd1d30b7b85b45785748
24,"Back & Forth",Aaliyah,Aaliyah,1994-01-01T07:00:00.000Z,45wneA2j0Z0WMnYNDO6Ad0,https://open.spotify.com/track/45wneA2j0Z0WMnYNDO6Ad0,https://p.scdn.co/mp3-preview/d8aa06172761a63724bed7e7e58a8d06621cf68e?cid=957b95b824cd41e99aa58c2c544d8191,58,231093,5,1,4,0.0698,0.706,0.727,0.00000531,0.115,-8.06,0.0317,0.903,92.938,Age Ain't Nothing But A Number,https://i.scdn.co/image/ab67616d00001e0271aaf1ce904c974ed4efc0c8
25,"Now and Forever",Richard Marx,Richard Marx,1994-01-01T07:00:00.000Z,2V2pxcEfn5zs79sE7qcewA,https://open.spotify.com/track/2V2pxcEfn5zs79sE7qcewA,,68,214827,7,1,1,0.661,0.441,0.258,0,0.106,-11.227,0.0276,0.172,77.988,Paid Vacation,https://i.scdn.co/image/ab67616d00001e028a9a8d4d060c7f97ddc38884
26,"When Can I See You",Babyface,Babyface,1994-01-01T07:00:00.000Z,2zItQNJrVrTioXTXWiI2ed,https://open.spotify.com/track/2zItQNJrVrTioXTXWiI2ed,https://p.scdn.co/mp3-preview/1ca817b8df82e027ec7df44b036a12fd7412d456?cid=957b95b824cd41e99aa58c2c544d8191,55,229600,8,1,4,0.257,0.754,0.472,0.0000209,0.121,-11.787,0.0807,0.613,169.199,For The Cool In You,https://i.scdn.co/image/ab67616d00001e02a202265ed54518b6434b7f51
27,"Please Forgive Me",Bryan Adams,Bryan Adams,1994-01-01T07:00:00.000Z,1HDaENkQhUMm16pjdxZvHn,https://open.spotify.com/track/1HDaENkQhUMm16pjdxZvHn,,55,355640,9,1,4,0.516,0.587,0.456,0,0.104,-7.011,0.0262,0.144,134.11,Anthology,https://i.scdn.co/image/ab67616d00001e0201caab67e3895e506b35e1e7
28,"So Much in Love",All-4-One,All-4-One,1994-01-01T07:00:00.000Z,1J1Wz0UPt4NPp4MMwSJCcz,https://open.spotify.com/track/1J1Wz0UPt4NPp4MMwSJCcz,https://p.scdn.co/mp3-preview/7a8903c84bd1c157a38603fbe8a201bd7aefe1b8?cid=957b95b824cd41e99aa58c2c544d8191,46,212640,0,0,4,0.892,0.322,0.25,0,0.12,-11.451,0.03,0.352,137.714,All-4-One,https://i.scdn.co/image/ab67616d00001e020a23b37b281f5dad95dda57d
29,"Shoop",Salt-n-Pepa,Salt-n-Pepa,1994-01-01T07:00:00.000Z,0Pu71wxadDlB8fJXfjIjeJ,https://open.spotify.com/track/0Pu71wxadDlB8fJXfjIjeJ,,68,248573,0,1,4,0.0915,0.939,0.675,0,0.0565,-7.232,0.211,0.795,96.918,Very Necessary,https://i.scdn.co/image/ab67616d00001e0231ac4ea81876d18519e4b6eb
30,"Any Time, Any Place",Janet Jackson,Janet Jackson,1994-01-01T07:00:00.000Z,2yOm4lN7aTygtXanJFNFWU,https://open.spotify.com/track/2yOm4lN7aTygtXanJFNFWU,,59,428200,10,1,4,0.604,0.571,0.232,0.000246,0.119,-11.309,0.0699,0.207,128.785,Janet,https://i.scdn.co/image/ab67616d00001e02e63518d50aff63f57d2b8ead
31,"Shine",Collective Soul,Collective Soul,1994-01-01T07:00:00.000Z,6emdJW80SbDBMuHci8PJJn,https://open.spotify.com/track/6emdJW80SbDBMuHci8PJJn,https://p.scdn.co/mp3-preview/df7721724d7268d502f2260424035e42390c748a?cid=957b95b824cd41e99aa58c2c544d8191,69,306040,6,1,4,0.294,0.54,0.423,0.0884,0.152,-8.799,0.0283,0.353,150.135,"Hints, Allegations & Things Left Unsaid",https://i.scdn.co/image/ab67616d00001e020d1e673a7be7c428dd80b1c9
32,"Said I Loved You...But I Lied",Michael Bolton,Michael Bolton,1994-01-01T07:00:00.000Z,2nfMrwg3aRhSAv4HX7IzJL,https://open.spotify.com/track/2nfMrwg3aRhSAv4HX7IzJL,https://p.scdn.co/mp3-preview/b8270df97bb93f17b2f5b26c45600c95735d298c?cid=957b95b824cd41e99aa58c2c544d8191,65,304867,10,1,4,0.189,0.547,0.569,0.00000705,0.156,-8.644,0.0271,0.432,159.713,The One Thing,https://i.scdn.co/image/ab67616d00001e02c10713ebc1e21c9931b49ade
33,"Return to Innocence",Enigma,Enigma,1994-01-01T07:00:00.000Z,2UKkLqST2xWpK8n1b0Xr5Z,https://open.spotify.com/track/2UKkLqST2xWpK8n1b0Xr5Z,,65,255467,10,1,4,0.119,0.476,0.584,0,0.274,-12.357,0.038,0.417,88.026,The Cross Of Changes,https://i.scdn.co/image/ab67616d00001e026d7e526534a3561be5e94a85
34,"All I Wanna Do",Sheryl Crow,Sheryl Crow,1994-01-01T07:00:00.000Z,3ZpQiJ78LKINrW9SQTgbXd,https://open.spotify.com/track/3ZpQiJ78LKINrW9SQTgbXd,,68,272107,9,1,4,0.111,0.82,0.528,0.0186,0.257,-11.179,0.0321,0.931,120.091,Tuesday Night Music Club,https://i.scdn.co/image/ab67616d00001e02b478a8ce3aac61a3675aac2a
35,"Mmm Mmm Mmm Mmm",Crash Test Dummies,Crash Test Dummies,1994-01-01T07:00:00.000Z,76nvqWPFucUra1xCkN1tnD,https://open.spotify.com/track/76nvqWPFucUra1xCkN1tnD,https://p.scdn.co/mp3-preview/5b230e95123f352c3a33b48ce6d081a185a15cad?cid=957b95b824cd41e99aa58c2c544d8191,55,235173,3,1,4,0.25,0.58,0.575,0.0000183,0.0813,-7.72,0.0231,0.37,92.934,God Shuffled His Feet,https://i.scdn.co/image/ab67616d00001e02e11a0aabd1ea6d29254e06cf
36,"Can We Talk",Tevin Campbell,Tevin Campbell,1994-01-01T07:00:00.000Z,6a5jHgwqYMk9wlYJYfs3c9,https://open.spotify.com/track/6a5jHgwqYMk9wlYJYfs3c9,https://p.scdn.co/mp3-preview/363a6a06ce87cc2061289810226ea41409488d35?cid=957b95b824cd41e99aa58c2c544d8191,65,284587,2,0,4,0.0759,0.658,0.711,0.0000177,0.0446,-7.424,0.0425,0.614,172.365,The Best of Tevin Campbell,https://i.scdn.co/image/ab67616d00001e029af0046f069d64b650914ed8
37,"Funkdafied",Da Brat,Da Brat,1994-01-01T07:00:00.000Z,29VrHhpC5AS9b7XJYDPhqb,https://open.spotify.com/track/29VrHhpC5AS9b7XJYDPhqb,https://p.scdn.co/mp3-preview/89633b66c3f3a031bdcef31943ac5c2a02dc79a0?cid=957b95b824cd41e99aa58c2c544d8191,56,185933,11,0,4,0.0757,0.802,0.461,0,0.109,-12.367,0.302,0.74,90.995,Funkdafied,https://i.scdn.co/image/ab67616d00001e02567763b56b481183230f775b
38,"I'd Do Anything for Love (But I Won't Do That)",Meat Loaf,Meat Loaf,1994-01-01T07:00:00.000Z,391CwgcBxvUHmEKda2b5In,https://open.spotify.com/track/391CwgcBxvUHmEKda2b5In,,60,316467,2,1,4,0.623,0.419,0.672,0,0.412,-6.353,0.092,0.304,105.212,Bat Out Of Hell II: Back Into Hell,https://i.scdn.co/image/ab67616d00001e02577bafd70c666aac2e72f69d
39,"Gangsta Lean",DRS,DRS,1994-01-01T07:00:00.000Z,7FsrQ9ioJZuTJ9S1ANyl0d,https://open.spotify.com/track/7FsrQ9ioJZuTJ9S1ANyl0d,https://p.scdn.co/mp3-preview/61a1bc7420756580bea8b474e715c0d25574fc95?cid=957b95b824cd41e99aa58c2c544d8191,40,322142,3,0,3,0.451,0.742,0.258,0,0.0926,-11.885,0.0339,0.476,82.576,Gangsta Lean,https://i.scdn.co/image/ab67616d00001e02ab539ffb052b24fac9b39834
40,"Because the Night","10,000 Maniacs","10,000 Maniacs",1994-01-01T07:00:00.000Z,5VzvK7YiwWbRePA2JOzhYq,https://open.spotify.com/track/5VzvK7YiwWbRePA2JOzhYq,https://p.scdn.co/mp3-preview/d79677f939a89b60c0a7ab62828a6602fb132594?cid=957b95b824cd41e99aa58c2c544d8191,62,223373,11,0,4,0.26,0.408,0.79,0.00027,0.765,-8.138,0.103,0.347,122.624,MTV Unplugged,https://i.scdn.co/image/ab67616d00001e02c2b347ff549319d8cdd96e31
41,"Cantaloop (Flip Fantasia)",Us3,Us3,1994-01-01T07:00:00.000Z,2AnTuxahfcAS7dGxGZnihY,https://open.spotify.com/track/2AnTuxahfcAS7dGxGZnihY,,45,279360,5,0,4,0.107,0.852,0.655,0.0000207,0.137,-11.498,0.0645,0.952,115.962,Hand On The Torch,https://i.scdn.co/image/ab67616d00001e02463e705f8cca3c5c5dcc208e
42,"Whoomp! (There It Is)",Tag Team,Tag Team,1994-01-01T07:00:00.000Z,70jtZsS59vhmyZSsln0std,https://open.spotify.com/track/70jtZsS59vhmyZSsln0std,https://p.scdn.co/mp3-preview/77ff919676cc0c3bcaa72dd7dc2d5b2a23035972?cid=957b95b824cd41e99aa58c2c544d8191,59,226027,4,0,4,0.00123,0.8,0.639,0,0.0803,-7.406,0.0439,0.45,129.443,Whoomp! There It Is,https://i.scdn.co/image/ab67616d00001e02c3b518e9ba87b573edab8994
43,"Come to My Window",Melissa Etheridge,Melissa Etheridge,1994-01-01T07:00:00.000Z,4LmlGaGTEbTGE5VngAbpA3,https://open.spotify.com/track/4LmlGaGTEbTGE5VngAbpA3,,56,236000,7,1,4,0.08,0.512,0.636,0.000106,0.088,-9.602,0.0262,0.499,97.257,Yes I Am,https://i.scdn.co/image/ab67616d00001e02e35d3afe0720c97b60ade3c8
44,"Stroke You Up",Changing Faces,Changing Faces,1994-01-01T07:00:00.000Z,4VcV0t8VN6AZcWTznJOUUN,https://open.spotify.com/track/4VcV0t8VN6AZcWTznJOUUN,https://p.scdn.co/mp3-preview/fe29d7ee0de7e1f0f081524d8af6fa752e1109cd?cid=957b95b824cd41e99aa58c2c544d8191,44,216546,3,0,4,0.278,0.73,0.731,0,0.258,-3.438,0.0279,0.649,131.396,Changing Faces,https://i.scdn.co/image/ab67616d00001e028e682fd069ac109a852bdbbf
45,"I'm Ready",Tevin Campbell,Tevin Campbell,1994-01-01T07:00:00.000Z,1eGY6roK1W2vFIhDXu2lXq,https://open.spotify.com/track/1eGY6roK1W2vFIhDXu2lXq,https://p.scdn.co/mp3-preview/3ee4f515d48460771ffe362eb30f02e43a9b282f?cid=957b95b824cd41e99aa58c2c544d8191,52,286720,0,1,4,0.0631,0.684,0.687,0.0000129,0.0601,-6.393,0.0228,0.752,91.201,The Best of Tevin Campbell,https://i.scdn.co/image/ab67616d00001e029af0046f069d64b650914ed8
46,"100% Pure Love",Crystal Waters,Crystal Waters,1994-01-01T07:00:00.000Z,0dfQwyoZoS9LgQiU6AJO7f,https://open.spotify.com/track/0dfQwyoZoS9LgQiU6AJO7f,,56,278627,8,1,4,0.0843,0.811,0.725,0.0059,0.0567,-7.203,0.0491,0.698,120.242,The Best Of Crystal Waters,https://i.scdn.co/image/ab67616d00001e0294e92a1b79c5beec12942090
47,"Anytime You Need a Friend",Mariah Carey,Mariah Carey,1994-01-01T07:00:00.000Z,0S8xKy1efKy3LvR53qe3Cq,https://open.spotify.com/track/0S8xKy1efKy3LvR53qe3Cq,https://p.scdn.co/mp3-preview/0a76e05239657db8a589f5e3435cbffdcc7614a8?cid=957b95b824cd41e99aa58c2c544d8191,54,265467,9,0,4,0.469,0.57,0.549,0.00000791,0.0715,-7.956,0.0312,0.295,136.13,Music Box,https://i.scdn.co/image/ab67616d00001e020f688fa11af022f0210e21cb
48,"Because of Love",Janet Jackson,Janet Jackson,1994-01-01T07:00:00.000Z,40kJxdeSmQieEgTgShXumm,https://open.spotify.com/track/40kJxdeSmQieEgTgShXumm,,43,260907,5,0,4,0.287,0.764,0.878,0.00356,0.18,-5.647,0.0523,0.825,112.37,Janet,https://i.scdn.co/image/ab67616d00001e02e63518d50aff63f57d2b8ead
49,"Linger",The Cranberries,The Cranberries,1994-01-01T07:00:00.000Z,0gEyKnHvgkrkBM6fbeHdwK,https://open.spotify.com/track/0gEyKnHvgkrkBM6fbeHdwK,,77,274707,7,1,4,0.0783,0.439,0.434,0.0000487,0.14,-14.918,0.0265,0.204,94.845,"Everybody Else Is Doing It, So Why Can't We?",https://i.scdn.co/image/ab67616d00001e02f6325f361d7803ad0d908451
50,"Loser",Beck,Beck,1994-01-01T07:00:00.000Z,5PntSbMHC1ud6Vvl8x56qd,https://open.spotify.com/track/5PntSbMHC1ud6Vvl8x56qd,,71,235000,2,1,4,0.0337,0.654,0.611,0.000178,0.405,-10.45,0.119,0.786,85.387,Mellow Gold,https://i.scdn.co/image/ab67616d00001e02b07e5a0787e609bc1f1270f8
51,"Found Out About You",Gin Blossoms,Gin Blossoms,1994-01-01T07:00:00.000Z,5WmDRnuGYo31xrWNDcYaps,https://open.spotify.com/track/5WmDRnuGYo31xrWNDcYaps,,56,233400,7,1,4,0.00224,0.539,0.826,0.0451,0.0832,-8.037,0.0276,0.669,134.718,New Miserable Experience,https://i.scdn.co/image/ab67616d00001e02e3100bdcdc758b5fab7e4894
52,"Gin and Juice",Snoop Doggy Dogg,Snoop Doggy Dogg,1994-01-01T07:00:00.000Z,3xxYvfgBslsAuEIQBGr4Jn,https://open.spotify.com/track/3xxYvfgBslsAuEIQBGr4Jn,https://p.scdn.co/mp3-preview/ea12bb16932d84ead9d5cd808cc5640d9e234572?cid=957b95b824cd41e99aa58c2c544d8191,46,211493,7,1,4,0.0287,0.549,0.845,0.000492,0.67,-4.279,0.2,0.351,94.491,Doggystyle,https://i.scdn.co/image/ab67616d00001e02d7fbcd319bb36ef9ec91db72
53,"Never Lie",Immature,Immature,1994-01-01T07:00:00.000Z,62utntNdsx80hraXA5ha0Q,https://open.spotify.com/track/62utntNdsx80hraXA5ha0Q,,40,253190,9,0,4,0.605,0.701,0.393,0.0000341,0.109,-10.236,0.0299,0.337,142.106,Playtyme Is Over,https://i.scdn.co/image/ab67616d00001e024b6ac74205e3703bb570797a
54,"Streets of Philadelphia",Bruce Springsteen,Bruce Springsteen,1994-01-01T07:00:00.000Z,3fbnbn6A5O5RNb08tlUEgd,https://open.spotify.com/track/3fbnbn6A5O5RNb08tlUEgd,https://p.scdn.co/mp3-preview/b4d012466df89b64af352fde661cc6e580ddb269?cid=957b95b824cd41e99aa58c2c544d8191,73,195080,5,1,4,0.294,0.741,0.29,0.118,0.0924,-13.251,0.0302,0.443,93.699,Greatest Hits,https://i.scdn.co/image/ab67616d00001e0274a921f2425482a1addca0a9
